,id,block_id,trial_id,stimulus,response,reaction_time,timestamp,participant_id,d1,ado_type,corr_esp_trial
19357,19358,1,75,"[29, 34, 47, 51, 45, 72, 30, 20]",<,516.0,2025-01-19 02:16:38.102202,869168,11,20,
19358,19359,1,2,"[19, 37, 40, 46, 70, 54, 55, 31]",<,12199.0,2025-01-19 02:16:39.367215,856,5,10,
19359,19360,1,76,"[68, 80, 70, 65, 87, 81, 75, 114]",>,363.0,2025-01-19 02:16:44.958693,869168,6,20,
19360,19361,1,77,"[46, 42, 58, 59, 36, 88, 50, 45]",>,515.0,2025-01-19 02:16:52.031172,869168,0,20,
19361,19362,1,78,"[24, 6, 26, 1, 34, 6, 17, 46]",<,434.0,2025-01-19 02:16:59.086326,869168,4,20,
19362,19363,1,3,"[59, 48, 43, 62, 24, 33, 36, 71]",<,2449.0,2025-01-19 02:17:01.494374,856,4,10,
19363,19364,1,79,"[27, 67, 28, 45, 38, 47, 33, 67]",<,415.0,2025-01-19 02:17:06.047355,869168,7,20,
19364,19365,1,80,"[46, 34, 60, 53, 65, 54, 88, 48]",>,447.0,2025-01-19 02:17:13.121227,869168,4,20,
19365,19366,1,4,"[54, 69, 57, 50, 33, 28, 24, 37]",>,2070.0,2025-01-19 02:17:14.043997,856,6,10,
19366,19367,1,5,"[33, 48, 57, 67, 61, 50, 31, 77]",>,1017.0,2025-01-19 02:17:29.962054,856,5,10,
19367,19368,1,6,"[34, 49, 40, 24, 58, 76, 54, 41]",>,8944.0,2025-01-19 02:17:45.915208,856,2,10,
19368,19369,1,81,"[44, 14, 46, 46, 29, 63, 50, 60]",<,495.0,2025-01-19 02:17:51.286545,869168,0,20,
19369,19370,1,7,"[23, 9, 48, 49, 32, 24, 56, 39]",<,903.0,2025-01-19 02:17:54.769632,856,1,10,
19370,19371,1,82,"[28, 22, 24, 16, 27, 1, 11, 31]",<,731.0,2025-01-19 02:17:58.604169,869168,11,20,
19371,19372,1,8,"[12, 19, 23, 29, 51, 30, 1, 35]",<,784.0,2025-01-19 02:18:02.796450,856,11,10,
19372,19373,1,83,"[84, 52, 98, 68, 79, 85, 73, 101]",>,516.0,2025-01-19 02:18:06.525683,869168,9,20,
19373,19374,1,84,"[63, 57, 53, 74, 42, 73, 95, 63]",>,466.0,2025-01-19 02:18:13.645457,869168,0,20,
19374,19375,1,9,"[91, 76, 94, 56, 65, 104, 83, 71]",>,843.0,2025-01-19 02:18:48.572628,856,3,10,
19375,19376,1,10,"[39, 42, 57, 50, 34, 55, 44, 7]",<,612.0,2025-01-19 02:19:04.782861,856,6,10,
19376,19377,1,85,"[25, 38, 37, 22, 1, 1, 25, 11]",<,510.0,2025-01-19 02:19:08.177673,869168,3,20,
19377,19378,1,11,"[77, 50, 32, 46, 49, 69, 66, 35]",<,1869.0,2025-01-19 02:19:13.548128,856,10,10,
19378,19379,1,86,"[16, 35, 60, 60, 41, 26, 35, 55]",<,5517.0,2025-01-19 02:19:20.217343,869168,9,20,
19379,19380,1,12,"[62, 83, 75, 85, 87, 89, 78, 41]",>,496.0,2025-01-19 02:19:21.002334,856,0,10,
19380,19381,1,87,"[61, 74, 33, 82, 70, 76, 73, 51]",>,563.0,2025-01-19 02:19:29.061350,869168,3,20,
19381,19382,1,13,"[29, 39, 26, 1, 17, 13, 20, 15]",<,8027.0,2025-01-19 02:19:35.848838,856,1,10,
19382,19383,1,88,"[29, 42, 45, 46, 38, 39, 17, 72]",<,586.0,2025-01-19 02:19:36.896838,869168,2,20,
19383,19384,1,14,"[54, 42, 26, 10, 12, 16, 11, 29]",<,709.0,2025-01-19 02:19:43.456169,856,8,10,
19384,19385,1,89,"[40, 43, 40, 1, 29, 43, 35, 49]",<,513.0,2025-01-19 02:19:43.976559,869168,3,20,
19385,19386,1,15,"[51, 48, 79, 60, 79, 40, 71, 44]",>,809.0,2025-01-19 02:19:50.944686,856,9,10,
19386,19387,1,90,"[55, 50, 40, 45, 30, 12, 32, 64]",<,498.0,2025-01-19 02:19:52.035273,869168,5,20,
19387,19388,1,16,"[56, 75, 60, 36, 83, 57, 84, 69]",>,584.0,2025-01-19 02:19:58.308610,856,2,10,
19388,19389,1,91,"[59, 16, 34, 66, 57, 44, 53, 47]",<,580.0,2025-01-19 02:19:59.013511,869168,2,20,
19389,19390,1,92,"[20, 51, 60, 22, 31, 41, 40, 15]",<,552.0,2025-01-19 02:20:06.074857,869168,11,20,
19390,19391,1,17,"[24, 38, 45, 19, 19, 64, 26, 45]",<,654.0,2025-01-19 02:20:06.754810,856,7,10,
19391,19392,1,93,"[96, 67, 76, 61, 60, 99, 92, 89]",>,487.0,2025-01-19 02:20:13.024837,869168,7,20,
19392,19393,1,18,"[29, 76, 64, 55, 57, 54, 40, 73]",>,470.0,2025-01-19 02:20:13.980450,856,10,10,
19393,19394,1,94,"[31, 75, 60, 53, 36, 75, 60, 58]",>,551.0,2025-01-19 02:20:19.998888,869168,7,20,
19394,19395,1,19,"[64, 95, 86, 51, 95, 76, 65, 68]",>,500.0,2025-01-19 02:20:21.380612,856,0,10,
19395,19396,1,20,"[14, 48, 6, 4, 25, 38, 18, 7]",<,963.0,2025-01-19 02:20:30.478763,856,7,10,
19396,19397,1,95,"[77, 36, 59, 58, 36, 48, 77, 57]",>,587.0,2025-01-19 02:20:33.437619,869168,6,20,
19397,19398,1,96,"[66, 62, 78, 36, 48, 60, 41, 33]",>,448.0,2025-01-19 02:20:40.700059,869168,1,20,
19398,19399,1,97,"[52, 13, 26, 8, 27, 25, 42, 7]",<,468.0,2025-01-19 02:21:16.033728,869168,8,20,
19399,19400,1,98,"[68, 72, 73, 78, 54, 49, 31, 47]",>,565.0,2025-01-19 02:21:23.296317,869168,10,20,
19400,19401,1,99,"[75, 83, 44, 64, 83, 98, 72, 81]",>,565.0,2025-01-19 02:21:30.767207,869168,0,20,
19401,19402,1,100,"[1, 47, 12, 22, 14, 24, 25, 15]",<,436.0,2025-01-19 02:21:37.826617,869168,10,20,
19402,19403,1,101,"[72, 106, 93, 72, 61, 69, 61, 66]",>,482.0,2025-01-19 02:21:44.797641,869168,4,20,
19403,19404,1,102,"[35, 32, 24, 55, 66, 55, 27, 58]",<,464.0,2025-01-19 02:21:51.767749,869168,4,20,
19404,19405,1,103,"[37, 49, 58, 23, 30, 69, 54, 32]",<,750.0,2025-01-19 02:21:59.231422,869168,3,20,
19405,19406,1,104,"[27, 25, 44, 54, 72, 30, 43, 33]",<,448.0,2025-01-19 02:22:06.193237,869168,4,20,
19406,19407,1,105,"[68, 56, 21, 45, 57, 28, 44, 33]",<,365.0,2025-01-19 02:22:13.469687,869168,4,20,
19407,19408,1,106,"[42, 41, 32, 46, 51, 28, 33, 79]",<,398.0,2025-01-19 02:22:20.242508,869168,1,20,
19408,19409,1,21,"[55, 70, 39, 70, 74, 67, 37, 36]",>,606.0,2025-01-19 02:22:23.227306,856,9,10,
19409,19410,1,107,"[21, 48, 32, 36, 13, 2, 10, 38]",<,1030.0,2025-01-19 02:22:27.824631,869168,7,20,
19410,19411,1,22,"[69, 69, 46, 48, 82, 86, 47, 73]",>,1023.0,2025-01-19 02:22:31.607411,856,3,10,
19411,19412,1,108,"[36, 54, 59, 49, 40, 52, 82, 76]",>,465.0,2025-01-19 02:22:36.614906,869168,4,20,
19412,19413,1,23,"[65, 43, 52, 37, 26, 42, 13, 50]",<,1285.0,2025-01-19 02:22:40.914849,856,11,10,
19413,19414,1,109,"[58, 47, 43, 29, 45, 64, 53, 13]",<,484.0,2025-01-19 02:22:48.189530,869168,2,20,
19414,19415,1,24,"[94, 85, 50, 79, 73, 95, 68, 96]",>,719.0,2025-01-19 02:22:48.422076,856,8,10,
19415,19416,1,110,"[61, 13, 30, 55, 26, 39, 33, 23]",<,431.0,2025-01-19 02:22:54.831450,869168,9,20,
19416,19417,1,25,"[53, 56, 23, 70, 71, 71, 64, 64]",>,831.0,2025-01-19 02:22:56.171579,856,5,10,
19417,19418,1,111,"[62, 39, 57, 85, 51, 69, 70, 87]",>,648.0,2025-01-19 02:23:02.004136,869168,8,20,
19418,19419,1,26,"[42, 26, 76, 57, 53, 42, 29, 51]",>,986.0,2025-01-19 02:23:04.007649,856,7,10,
19419,19420,1,112,"[40, 69, 53, 45, 57, 89, 71, 48]",>,514.0,2025-01-19 02:23:09.476189,869168,0,20,
19420,19421,1,27,"[61, 59, 58, 55, 82, 31, 65, 37]",>,739.0,2025-01-19 02:23:11.465642,856,3,10,
19421,19422,1,113,"[34, 1, 19, 34, 23, 42, 3, 4]",<,365.0,2025-01-19 02:23:16.242819,869168,8,20,
19422,19423,1,28,"[64, 53, 30, 43, 32, 40, 13, 53]",<,869.0,2025-01-19 02:23:19.057375,856,7,10,
19423,19424,1,114,"[56, 63, 47, 31, 56, 69, 66, 84]",>,448.0,2025-01-19 02:23:23.097070,869168,6,20,
19424,19425,1,29,"[44, 56, 87, 54, 72, 39, 44, 52]",>,1304.0,2025-01-19 02:23:27.638663,856,3,10,
19425,19426,1,115,"[69, 51, 43, 39, 73, 47, 70, 32]",>,348.0,2025-01-19 02:23:30.069023,869168,7,20,
19426,19427,1,30,"[46, 54, 27, 32, 44, 20, 70, 35]",<,563.0,2025-01-19 02:23:34.984368,856,8,10,
19427,19428,1,116,"[63, 76, 56, 46, 78, 55, 38, 36]",<,469.0,2025-01-19 02:23:37.021977,869168,9,20,
19428,19429,1,31,"[78, 64, 39, 45, 84, 50, 64, 48]",>,1941.0,2025-01-19 02:23:43.989591,856,6,10,
19429,19430,1,117,"[80, 74, 33, 80, 56, 75, 60, 62]",>,483.0,2025-01-19 02:23:44.200472,869168,2,20,
19430,19431,1,118,"[44, 38, 15, 44, 49, 30, 8, 52]",<,464.0,2025-01-19 02:23:51.367868,869168,1,20,
19431,19432,1,32,"[55, 73, 58, 68, 28, 51, 59, 32]",>,1937.0,2025-01-19 02:23:52.782531,856,2,10,
19432,19433,1,119,"[3, 27, 25, 12, 48, 46, 14, 25]",<,481.0,2025-01-19 02:23:58.422873,869168,4,20,
19433,19434,1,33,"[20, 36, 58, 24, 48, 44, 10, 40]",<,1565.0,2025-01-19 02:24:01.538664,856,8,10,
19434,19435,1,120,"[46, 81, 34, 43, 41, 40, 29, 38]",<,602.0,2025-01-19 02:24:05.657154,869168,8,20,
19435,19436,1,34,"[52, 44, 63, 57, 73, 81, 32, 70]",>,763.0,2025-01-19 02:24:09.288419,856,4,10,
19436,19437,1,121,"[60, 69, 31, 77, 75, 42, 56, 62]",>,400.0,2025-01-19 02:24:13.083845,869168,11,20,
19437,19438,1,122,"[99, 78, 108, 73, 74, 78, 58, 72]",>,387.0,2025-01-19 02:24:19.862592,869168,3,20,
19438,19439,1,35,"[44, 55, 62, 29, 57, 56, 19, 30]",<,4357.0,2025-01-19 02:24:20.465382,856,8,10,
19439,19440,1,123,"[56, 51, 42, 8, 48, 51, 44, 28]",<,397.0,2025-01-19 02:24:26.756374,869168,6,20,
19440,19441,1,36,"[48, 64, 62, 88, 62, 45, 36, 67]",>,703.0,2025-01-19 02:24:29.602526,856,3,10,
19441,19442,1,124,"[52, 44, 53, 61, 78, 34, 32, 70]",>,1213.0,2025-01-19 02:24:34.266025,869168,7,20,
19442,19443,1,37,"[42, 15, 36, 69, 43, 51, 29, 43]",<,747.0,2025-01-19 02:24:43.762463,856,7,10,
19443,19444,1,125,"[63, 25, 66, 67, 61, 48, 45, 73]",>,750.0,2025-01-19 02:24:49.014670,869168,2,20,
19444,19445,1,126,"[42, 46, 11, 50, 14, 24, 48, 45]",<,530.0,2025-01-19 02:24:58.637112,869168,5,20,
19445,19446,1,127,"[64, 68, 23, 52, 31, 53, 35, 50]",>,898.0,2025-01-19 02:25:06.120470,869168,8,20,
19446,19447,1,38,"[54, 55, 42, 52, 83, 77, 36, 49]",>,20789.0,2025-01-19 02:25:11.281973,856,2,10,
19447,19448,1,128,"[79, 63, 58, 26, 63, 50, 72, 61]",>,415.0,2025-01-19 02:25:13.171539,869168,0,20,
19448,19449,1,129,"[21, 52, 18, 4, 20, 31, 13, 1]",<,461.0,2025-01-19 02:25:20.882586,869168,4,20,
19449,19450,1,39,"[39, 45, 47, 47, 27, 1, 27, 47]",<,843.0,2025-01-19 02:25:23.248610,856,5,10,
19450,19451,1,130,"[38, 30, 47, 49, 73, 25, 58, 32]",<,550.0,2025-01-19 02:25:29.156011,869168,1,20,
19451,19452,1,40,"[64, 29, 48, 41, 70, 23, 52, 49]",<,1910.0,2025-01-19 02:25:32.233907,856,8,10,
19452,19453,1,131,"[29, 19, 25, 21, 14, 58, 3, 31]",<,531.0,2025-01-19 02:25:36.215903,869168,0,20,
19453,19454,1,132,"[13, 30, 20, 17, 36, 10, 42, 0]",<,416.0,2025-01-19 02:25:42.975125,869168,10,20,
19454,19455,1,133,"[76, 75, 71, 106, 86, 56, 58, 72]",>,632.0,2025-01-19 02:25:49.936820,869168,0,20,
19455,19456,1,134,"[41, 14, 1, 26, 21, 1, 38, 18]",<,498.0,2025-01-19 02:25:56.994813,869168,8,20,
19456,19457,1,135,"[46, 88, 40, 75, 60, 45, 60, 58]",>,1264.0,2025-01-19 02:26:04.839253,869168,1,20,
19457,19458,1,136,"[1, 24, 25, 36, 31, 20, 24, 39]",<,447.0,2025-01-19 02:26:11.694606,869168,10,20,
19458,19459,1,137,"[45, 67, 102, 81, 72, 79, 73, 81]",>,467.0,2025-01-19 02:26:18.652293,869168,3,20,
19459,19460,1,138,"[63, 24, 44, 53, 17, 39, 55, 33]",<,531.0,2025-01-19 02:26:25.711795,869168,0,20,
19460,19461,1,139,"[13, 26, 12, 22, 42, 35, 21, 0]",<,398.0,2025-01-19 02:26:33.149773,869168,0,20,
19461,19462,1,140,"[21, 20, 3, 17, 9, 35, 51, 4]",<,514.0,2025-01-19 02:26:40.149803,869168,8,20,
19462,19463,1,141,"[42, 40, 65, 82, 78, 58, 45, 62]",>,451.0,2025-01-19 02:26:49.375260,869168,10,20,
19463,19464,1,142,"[93, 76, 54, 77, 64, 96, 55, 85]",>,504.0,2025-01-19 02:26:59.778668,869168,2,20,
19464,19465,1,41,"[79, 33, 58, 52, 46, 81, 58, 65]",>,890.0,2025-01-19 02:27:06.326193,856,8,10,
19465,19466,1,143,"[18, 24, 14, 38, 38, 50, 61, 37]",<,518.0,2025-01-19 02:27:07.045066,869168,5,20,
19466,19467,1,42,"[62, 32, 78, 42, 59, 54, 76, 69]",>,897.0,2025-01-19 02:27:14.040542,856,3,10,
19467,19468,1,144,"[56, 73, 21, 54, 40, 50, 50, 32]",<,600.0,2025-01-19 02:27:14.394989,869168,8,20,
19468,19469,1,43,"[72, 39, 49, 45, 19, 35, 27, 42]",<,616.0,2025-01-19 02:27:21.338627,856,6,10,
19469,19470,1,145,"[47, 56, 84, 53, 74, 74, 40, 44]",>,716.0,2025-01-19 02:27:22.130383,869168,1,20,
19470,19471,1,44,"[48, 63, 41, 78, 25, 64, 55, 50]",>,793.0,2025-01-19 02:27:29.263587,856,2,10,
19471,19472,1,146,"[40, 12, 7, 14, 53, 31, 17, 26]",<,464.0,2025-01-19 02:27:29.370998,869168,6,20,
19472,19473,1,147,"[66, 59, 48, 25, 79, 55, 47, 45]",>,570.0,2025-01-19 02:27:36.742208,869168,8,20,
19473,19474,1,45,"[28, 53, 28, 31, 48, 41, 3, 48]",<,542.0,2025-01-19 02:27:36.796625,856,4,10,
19474,19475,1,46,"[14, 46, 54, 31, 60, 37, 62, 48]",<,2774.0,2025-01-19 02:27:46.194267,856,8,10,
19475,19476,1,148,"[73, 32, 76, 47, 74, 63, 62, 45]",>,798.0,2025-01-19 02:27:47.163629,869168,9,20,
19476,19477,1,47,"[78, 36, 77, 38, 60, 52, 65, 66]",>,748.0,2025-01-19 02:27:53.678723,856,7,10,
19477,19478,1,149,"[68, 73, 57, 70, 67, 80, 29, 76]",>,499.0,2025-01-19 02:27:54.244834,869168,7,20,
19478,19479,1,150,"[78, 42, 62, 33, 55, 45, 76, 57]",<,1315.0,2025-01-19 02:28:02.257601,869168,9,20,
19479,19480,1,151,"[68, 62, 94, 36, 67, 68, 68, 57]",>,563.0,2025-01-19 02:28:09.301361,869168,7,20,
19480,19481,1,152,"[33, 87, 62, 51, 52, 50, 66, 47]",>,481.0,2025-01-19 02:28:16.274302,869168,10,20,
19481,19482,1,48,"[79, 52, 37, 46, 52, 82, 45, 55]",>,724.0,2025-01-19 02:28:18.551353,856,3,10,
19482,19483,1,153,"[66, 79, 83, 83, 87, 94, 45, 63]",>,732.0,2025-01-19 02:28:23.531314,869168,6,20,
19483,19484,1,49,"[28, 47, 28, 65, 28, 59, 24, 49]",<,620.0,2025-01-19 02:28:26.102094,856,8,10,
19484,19485,1,154,"[49, 66, 85, 41, 34, 46, 53, 50]",<,531.0,2025-01-19 02:28:30.863010,869168,7,20,
19485,19486,1,50,"[62, 89, 35, 58, 42, 62, 62, 62]",>,970.0,2025-01-19 02:28:33.967987,856,5,10,
19486,19487,1,155,"[34, 67, 60, 62, 72, 45, 74, 34]",>,530.0,2025-01-19 02:28:38.296792,869168,5,20,
19487,19488,1,51,"[42, 54, 59, 34, 75, 52, 33, 27]",<,3865.0,2025-01-19 02:28:44.739322,856,8,10,
19488,19489,1,156,"[41, 43, 32, 32, 40, 73, 45, 70]",<,515.0,2025-01-19 02:28:45.432636,869168,9,20,
19489,19490,1,157,"[39, 74, 63, 79, 66, 70, 44, 85]",>,700.0,2025-01-19 02:28:52.818117,869168,3,20,
19490,19491,1,158,"[35, 70, 48, 22, 58, 29, 34, 32]",<,533.0,2025-01-19 02:29:00.215802,869168,5,20,
19491,19492,1,52,"[45, 49, 49, 48, 58, 54, 88, 81]",<,14224.0,2025-01-19 02:29:06.429139,856,2,10,
19492,19493,1,159,"[27, 46, 43, 61, 64, 69, 41, 25]",<,513.0,2025-01-19 02:29:07.487518,869168,9,20,
19493,19494,1,53,"[7, 27, 39, 27, 35, 46, 62, 37]",<,853.0,2025-01-19 02:29:14.610706,856,4,10,
19494,19495,1,160,"[62, 57, 58, 62, 84, 39, 69, 89]",>,598.0,2025-01-19 02:29:14.856097,869168,8,20,
19495,19496,1,161,"[66, 60, 53, 87, 71, 53, 46, 36]",>,525.0,2025-01-19 02:29:22.579676,869168,3,20,
19496,19497,1,162,"[47, 52, 67, 12, 36, 30, 40, 44]",<,533.0,2025-01-19 02:29:30.513013,869168,6,20,
19497,19498,1,163,"[47, 49, 72, 44, 51, 78, 27, 56]",>,533.0,2025-01-19 02:29:37.529175,869168,11,20,
19498,19499,1,54,"[58, 56, 30, 68, 47, 39, 21, 33]",<,1509.0,2025-01-19 02:29:43.239214,856,9,10,
19499,19500,1,164,"[103, 60, 86, 60, 82, 84, 96, 69]",>,598.0,2025-01-19 02:29:44.760737,869168,11,20,
19500,19501,1,55,"[57, 60, 65, 50, 71, 45, 74, 98]",>,1337.0,2025-01-19 02:29:51.678568,856,6,10,
19501,19502,1,165,"[101, 64, 71, 57, 74, 91, 97, 85]",>,498.0,2025-01-19 02:29:53.949137,869168,8,20,
19502,19503,1,166,"[64, 72, 35, 61, 78, 66, 62, 34]",>,581.0,2025-01-19 02:30:02.010055,869168,3,20,
19503,19504,1,56,"[66, 55, 83, 43, 43, 40, 35, 59]",<,3668.0,2025-01-19 02:30:02.596258,856,3,10,
19504,19505,1,57,"[36, 31, 50, 31, 65, 53, 14, 48]",<,772.0,2025-01-19 02:30:10.140397,856,9,10,
19505,19506,1,58,"[86, 66, 67, 89, 57, 65, 45, 45]",>,1345.0,2025-01-19 02:30:18.324955,856,2,10,
19506,19507,1,59,"[58, 33, 20, 47, 14, 35, 51, 22]",<,1141.0,2025-01-19 02:30:26.346388,856,5,10,
19507,19508,1,60,"[25, 64, 67, 41, 60, 46, 26, 47]",<,1454.0,2025-01-19 02:30:36.045496,856,9,10,
19508,19509,1,61,"[55, 52, 60, 67, 82, 39, 81, 84]",>,652.0,2025-01-19 02:32:00.042344,856,7,10,
19509,19510,1,62,"[81, 42, 41, 52, 79, 52, 58, 43]",>,738.0,2025-01-19 02:32:07.779581,856,3,10,
19510,19511,1,63,"[61, 48, 8, 40, 32, 49, 53, 37]",<,887.0,2025-01-19 02:32:15.457039,856,6,10,
19511,19512,1,167,"[44, 29, 63, 39, 12, 60, 42, 39]",<,511.0,2025-01-19 02:32:40.294163,869168,5,20,
19512,19513,1,168,"[29, 24, 53, 69, 33, 60, 53, 55]",>,543.0,2025-01-19 02:32:47.529705,869168,11,20,
19513,19514,1,169,"[92, 62, 81, 79, 76, 102, 54, 94]",>,515.0,2025-01-19 02:32:54.688777,869168,5,20,
19514,19515,1,170,"[39, 74, 36, 58, 65, 31, 34, 39]",<,435.0,2025-01-19 02:33:01.657989,869168,5,20,
19515,19516,1,64,"[42, 67, 41, 55, 30, 64, 78, 47]",>,44085.0,2025-01-19 02:33:06.953205,856,2,10,
19516,19517,1,171,"[36, 34, 80, 49, 32, 38, 50, 57]",<,464.0,2025-01-19 02:33:08.630882,869168,5,20,
19517,19518,1,65,"[54, 18, 19, 27, 45, 41, 56, 20]",<,627.0,2025-01-19 02:33:14.930111,856,4,10,
19518,19519,1,172,"[61, 54, 30, 73, 36, 40, 27, 55]",<,516.0,2025-01-19 02:33:15.702449,869168,10,20,
19519,19520,1,173,"[87, 88, 76, 66, 72, 100, 59, 52]",>,498.0,2025-01-19 02:33:22.958144,869168,5,20,
19520,19521,1,66,"[60, 39, 46, 28, 58, 30, 24, 67]",<,1164.0,2025-01-19 02:33:23.004270,856,9,10,
19521,19522,1,174,"[48, 58, 20, 25, 66, 50, 54, 55]",<,399.0,2025-01-19 02:33:30.367058,869168,6,20,
19522,19523,1,67,"[87, 59, 74, 42, 49, 59, 66, 84]",>,1055.0,2025-01-19 02:33:30.815157,856,7,10,
19523,19524,1,175,"[50, 24, 67, 71, 38, 66, 50, 58]",>,481.0,2025-01-19 02:33:37.296634,869168,0,20,
19524,19525,1,68,"[64, 80, 55, 46, 34, 75, 45, 49]",>,3645.0,2025-01-19 02:33:41.228093,856,5,10,
19525,19526,1,176,"[25, 26, 1, 9, 32, 1, 39, 27]",<,564.0,2025-01-19 02:33:44.357159,869168,6,20,
19526,19527,1,69,"[57, 38, 70, 40, 27, 37, 69, 38]",<,680.0,2025-01-19 02:33:48.706323,856,3,10,
19527,19528,1,177,"[56, 73, 74, 32, 40, 47, 64, 38]",<,432.0,2025-01-19 02:33:51.525253,869168,1,20,
19528,19529,1,70,"[39, 52, 53, 27, 45, 63, 13, 36]",<,781.0,2025-01-19 02:33:56.412670,856,7,10,
19529,19530,1,178,"[40, 21, 1, 17, 36, 36, 28, 21]",<,582.0,2025-01-19 02:33:58.926877,869168,9,20,
19530,19531,1,71,"[40, 44, 36, 54, 54, 68, 72, 80]",>,870.0,2025-01-19 02:34:04.175514,856,6,10,
19531,19532,1,179,"[52, 73, 48, 43, 91, 73, 70, 70]",>,448.0,2025-01-19 02:34:07.016613,869168,1,20,
19532,19533,1,72,"[69, 28, 34, 64, 66, 67, 52, 44]",>,748.0,2025-01-19 02:34:11.900271,856,2,10,
19533,19534,1,180,"[44, 48, 1, 20, 22, 17, 19, 29]",<,565.0,2025-01-19 02:34:14.004837,869168,4,20,
19534,19535,1,73,"[35, 33, 49, 55, 1, 41, 28, 38]",<,663.0,2025-01-19 02:34:19.588529,856,5,10,
19535,19536,1,181,"[34, 28, 57, 51, 23, 72, 43, 44]",<,448.0,2025-01-19 02:34:21.007766,869168,9,20,
19536,19537,1,74,"[55, 45, 67, 71, 28, 43, 34, 33]",<,1220.0,2025-01-19 02:34:27.603370,856,9,10,
19537,19538,1,182,"[69, 87, 35, 67, 79, 50, 67, 66]",>,466.0,2025-01-19 02:34:28.095776,869168,3,20,
19538,19539,1,183,"[64, 27, 43, 35, 29, 57, 19, 54]",<,465.0,2025-01-19 02:34:35.167272,869168,9,20,
19539,19540,1,75,"[93, 72, 58, 51, 41, 76, 62, 67]",>,824.0,2025-01-19 02:34:35.556579,856,7,10,
19540,19541,1,184,"[78, 75, 43, 85, 59, 51, 49, 80]",>,564.0,2025-01-19 02:34:42.230231,869168,11,20,
19541,19542,1,76,"[55, 70, 53, 21, 60, 66, 53, 70]",>,473.0,2025-01-19 02:34:42.925812,856,4,10,
19542,19543,1,185,"[96, 57, 79, 77, 88, 92, 56, 95]",>,415.0,2025-01-19 02:34:49.173331,869168,1,20,
19543,19544,1,77,"[36, 50, 52, 48, 36, 72, 40, 18]",<,1700.0,2025-01-19 02:34:53.593157,856,6,10,
19544,19545,1,186,"[37, 4, 1, 33, 15, 40, 31, 39]",<,482.0,2025-01-19 02:34:56.104156,869168,7,20,
19545,19546,1,78,"[33, 56, 41, 52, 59, 76, 35, 72]",>,623.0,2025-01-19 02:35:01.344541,856,3,10,
19546,19547,1,187,"[68, 60, 78, 46, 73, 47, 44, 32]",<,448.0,2025-01-19 02:35:03.219352,869168,8,20,
19547,19548,1,79,"[52, 47, 47, 22, 57, 17, 29, 57]",<,1131.0,2025-01-19 02:35:09.442510,856,5,10,
19548,19549,1,188,"[42, 54, 77, 70, 63, 32, 77, 57]",>,481.0,2025-01-19 02:35:10.202957,869168,5,20,
19549,19550,1,80,"[59, 47, 53, 44, 36, 68, 16, 53]",>,1528.0,2025-01-19 02:35:17.611699,856,2,10,
19550,19551,1,189,"[8, 53, 51, 57, 56, 51, 48, 52]",>,1231.0,2025-01-19 02:35:20.952378,869168,0,20,
19551,19552,1,190,"[18, 35, 1, 14, 27, 12, 48, 5]",<,548.0,2025-01-19 02:35:28.201719,869168,0,20,
19552,19553,1,191,"[40, 1, 8, 15, 20, 12, 28, 36]",<,432.0,2025-01-19 02:35:35.063903,869168,10,20,
19553,19554,1,192,"[92, 88, 57, 69, 84, 74, 88, 48]",>,464.0,2025-01-19 02:35:41.921889,869168,1,20,
19554,19555,1,2,"[50, 58, 32, 39, 74, 24, 36, 39]",<,4193.0,2025-01-19 02:35:44.128720,797619,5,10,
19555,19556,1,193,"[46, 45, 27, 15, 3, 14, 37, 13]",<,482.0,2025-01-19 02:35:48.784610,869168,3,20,
19556,19557,1,194,"[67, 35, 13, 41, 49, 50, 43, 30]",<,516.0,2025-01-19 02:35:55.838887,869168,10,20,
19557,19558,1,3,"[48, 70, 52, 44, 23, 62, 26, 51]",>,1753.0,2025-01-19 02:35:59.459587,797619,4,10,
19558,19559,1,195,"[62, 59, 93, 98, 81, 67, 57, 83]",>,533.0,2025-01-19 02:36:02.913794,869168,9,20,
19559,19560,1,4,"[33, 70, 39, 52, 52, 22, 55, 29]",<,1360.0,2025-01-19 02:36:08.586729,797619,6,10,
19560,19561,1,196,"[68, 44, 49, 84, 73, 50, 85, 67]",>,537.0,2025-01-19 02:36:10.233227,869168,11,20,
19561,19562,1,197,"[69, 89, 98, 51, 72, 74, 96, 91]",>,530.0,2025-01-19 02:36:17.665091,869168,2,20,
19562,19563,1,5,"[51, 49, 31, 63, 39, 75, 43, 73]",>,1182.0,2025-01-19 02:36:17.898584,797619,5,10,
19563,19564,1,198,"[43, 39, 42, 1, 41, 37, 36, 41]",<,466.0,2025-01-19 02:36:24.625330,869168,3,20,
19564,19565,1,6,"[41, 26, 69, 42, 63, 60, 27, 48]",>,1839.0,2025-01-19 02:36:27.678314,797619,2,10,
19565,19566,1,199,"[58, 22, 52, 37, 39, 15, 58, 47]",<,531.0,2025-01-19 02:36:31.911612,869168,8,20,
19566,19567,1,7,"[25, 56, 58, 37, 27, 12, 42, 23]",<,807.0,2025-01-19 02:36:35.761581,797619,1,10,
19567,19568,1,200,"[71, 46, 82, 68, 42, 36, 66, 61]",>,481.0,2025-01-19 02:36:38.850050,869168,1,20,
